Date,Is_Rebalance_Date,Scrip,Sector,Close,Price_252d_Ago,Price_50d_Ago,Price_20d_Ago,Return_252d_%,Return_50d_%,Return_20d_%,Rank_252d,Rank_50d,Rank_20d,Has_252d_Data,Combined_Score_%,Overall_Rank,In_Portfolio,Sharpe_252d,RSI_14,Volatility_%,EMA200,Above_EMA200
2025-07-14,,COMMOIETF,ETF - Commodities,90.45,,86.58,88.31,,4.47,2.42,18,25,4,NO,3.45,24,,,,,,
2025-07-14,,INFRAIETF,ETF - Infrastructure,94.89,,90.91,92.76,,4.38,2.3,29,27,5,NO,3.34,25,,,,,,
2025-07-14,,GROWWRAIL,ETF - Railways PSU,37.89,,35.02,38.75,,8.2,-2.22,26,12,46,NO,2.99,26,,,,,,
2025-07-14,,MAKEINDIA,ETF - Manufacturing,145.48,,138.1,144.6,,5.34,0.61,34,22,31,NO,2.98,27,,,,,,
2025-07-14,,HEALTHIETF,ETF - Healthcare,149.5,,143.89,146.98,,3.9,1.71,28,31,10,NO,2.81,28,,,,,,
2025-07-14,,PVTBANIETF,ETF - Pvt Bank,28.23,,27.22,27.79,,3.71,1.58,47,33,11,NO,2.65,29,,,,,,
2025-07-14,,ABSLPSE,ETF - PSE,10.23,,9.8,10.14,,4.39,0.89,13,26,27,NO,2.64,30,,,,,,
2025-07-14,,GROWWEV,ETF - EV and New Age Automotive,29.21,,27.69,29.28,,5.49,-0.24,25,20,38,NO,2.63,31,,,,,,
2025-07-14,,MOREALTY,ETF - Realty,97.32,,88.61,102.0,,9.83,-4.59,42,6,48,NO,2.62,32,,,,,,
2025-07-14,,AUTOBEES,ETF - Auto,241.02,,231.28,238.79,,4.21,0.93,16,28,24,NO,2.57,33,,,,,,
2025-07-14,,MSCIINDIA,ETF - MSCI India Index,29.89,,28.78,29.58,,3.86,1.05,43,32,22,NO,2.45,34,,,,,,
2025-07-14,,LOWVOLIETF,ETF - Top 100,22.01,,21.27,21.71,,3.48,1.38,32,34,18,NO,2.43,35,,,,,,
2025-07-14,,PHARMABEES,ETF - Pharma,22.89,,22.24,22.46,,2.92,1.91,46,39,8,NO,2.42,36,,,,,,
2025-07-14,,BFSI,ETF - Fin Services,27.64,,26.84,27.29,,2.98,1.28,17,38,19,NO,2.13,37,,,,,,
2025-07-14,,MOMENTUM50,ETF - Top 500,53.13,,50.22,53.99,,5.79,-1.59,41,18,45,NO,2.1,38,,,,,,
2025-07-14,,OILIETF,ETF - Oil and Gas,11.84,,11.54,11.66,,2.6,1.54,45,43,15,NO,2.07,39,,,,,,
2025-07-14,,HDFCGROWTH,ETF - Nifty Growth Sectors 15,119.39,,115.92,118.46,,2.99,0.79,27,37,30,NO,1.89,40,,,,,,
2025-07-14,,ESG,ETF - Nifty 100 ESG Sector Leaders,42.71,,41.53,42.32,,2.84,0.92,22,41,25,NO,1.88,41,,,,,,
2025-07-14,,CONSUMBEES,ETF - Consumption,129.06,,126.23,127.15,,2.24,1.5,19,44,16,NO,1.87,42,,,,,,
2025-07-14,,MOM30IETF,ETF - Top 200,31.53,,30.08,31.91,,4.82,-1.19,40,23,43,NO,1.81,43,,,,,,
2025-07-14,,DIVOPPBEES,ETF - Dividend Opportunities 50,78.83,,76.53,78.98,,3.01,-0.19,21,36,36,NO,1.41,44,,,,,,
2025-07-14,,FMCGIETF,ETF - FMCG,59.68,,60.01,58.44,,-0.55,2.12,24,49,6,NO,0.79,45,,,,,,
2025-07-14,,LIQUIDCASE,ETF - Liquid Assets,109.46,,108.39,109.05,,0.99,0.38,31,47,33,NO,0.68,46,,,,,,
2025-07-14,,LTGILTBEES,ETF - Fixed Income,28.89,,28.69,28.85,,0.7,0.14,33,48,34,NO,0.42,47,,,,,,
2025-07-14,,TOP10ADD,ETF - Top 10,97.91,,96.55,98.57,,1.41,-0.67,49,46,41,NO,0.37,48,,,,,,
2025-07-14,,ITBEES,ETF - IT,40.49,,38.92,42.54,,4.03,-4.82,30,29,49,NO,-0.39,49,,,,,,
2025-07-15,,SILVERBEES,ETF - SILVER,108.23,89.7,93.02,104.19,20.66,16.35,3.88,2,4,4,YES,13.63,1,YES,,,,,
2025-07-15,,GOLDBEES,ETF - GOLD,81.67,61.54,82.13,82.56,32.71,-0.56,-1.08,1,49,46,YES,10.36,2,YES,,,,,
2025-07-15,,HDFCSML250,ETF - SmallCap,180.62,176.7,152.68,172.8,2.22,18.3,4.53,7,3,3,YES,8.35,3,,,,,,
2025-07-15,,BANKBEES,ETF - Bank,587.53,535.5,555.36,571.2,9.72,5.79,2.86,4,28,14,YES,6.12,4,,,,,,
2025-07-15,,PSUBNKBEES,ETF - PSU Bank,79.72,80.66,69.36,77.01,-1.17,14.94,3.52,8,5,7,YES,5.76,5,,,,,,
2025-07-15,,TNIDETF,ETF - Digital,93.26,87.63,86.19,93.51,6.42,8.2,-0.27,5,16,42,YES,4.79,6,YES,,,,,
2025-07-15,,GILT5YBEES,ETF - Fixed Income,62.64,56.51,61.77,62.36,10.85,1.41,0.45,3,45,35,YES,4.24,7,,,,,,
2025-07-15,,NIFTYBEES,ETF - Top 50,283.69,270.92,272.6,278.59,4.71,4.07,1.83,6,39,28,YES,3.54,8,,,,,,
2025-07-15,,MNC,ETF - MNC,29.66,31.46,27.46,28.8,-5.72,8.01,2.99,10,18,12,YES,1.76,9,,,,,,
2025-07-15,,JUNIORBEES,ETF - Next 50,736.09,787.26,683.08,717.32,-6.5,7.76,2.62,12,20,17,YES,1.29,10,,,,,,
2025-07-15,,CPSEETF,ETF - CPSE,93.58,100.03,86.88,93.34,-6.45,7.71,0.26,11,21,38,YES,0.51,11,YES,,,,,
2025-07-15,,ICICIB22,ETF - Bharat 22 Index,110.07,116.22,105.2,109.82,-5.29,4.63,0.23,9,34,39,YES,-0.14,12,YES,,,,,
2025-07-15,,MOCAPITAL,ETF - Capital Markets,46.35,,36.42,44.91,,27.27,3.21,38,1,8,NO,15.24,13,,,,,,
2025-07-15,,SELECTIPO,ETF - BSE Select IPO,49.49,,43.49,47.69,,13.8,3.77,48,7,5,NO,8.79,14,,,,,,
2025-07-15,,MODEFENCE,ETF - Defence,93.12,,76.84,97.79,,21.19,-4.78,39,2,48,NO,8.21,15,,,,,,
2025-07-15,,ALPHA,ETF - Alpha,50.94,,44.95,50.01,,13.33,1.86,14,8,27,NO,7.59,16,,,,,,
2025-07-15,,MID150BEES,ETF - MidCap,226.28,,202.38,220.87,,11.81,2.45,36,11,19,NO,7.13,17,,,,,,
2025-07-15,,FINIETF,ETF - Fin Services Ex-Bank,30.81,,27.43,30.31,,12.32,1.65,23,9,31,NO,6.99,18,,,,,,
2025-07-15,,METALIETF,ETF - Metal,9.43,,8.52,9.21,,10.68,2.39,35,13,20,NO,6.53,19,,,,,,
2025-07-15,,MIDSMALL,ETF - MidSmallCap,50.87,,45.56,50.29,,11.65,1.15,37,12,34,NO,6.4,20,,,,,,
2025-07-15,,MULTICAP,ETF - Multicap,16.51,,15.07,16.09,,9.56,2.61,44,14,18,NO,6.08,21,,,,,,
2025-07-15,,MOREALTY,ETF - Realty,98.31,,85.62,101.36,,14.82,-3.01,42,6,47,NO,5.91,22,,,,,,
2025-07-15,,GROWWRAIL,ETF - Railways PSU,38.15,,34.04,38.49,,12.07,-0.88,26,10,45,NO,5.6,23,,,,,,
2025-07-15,,CONSUMER,ETF - New Age Consumption,11.74,,10.86,11.39,,8.1,3.07,20,17,11,NO,5.59,24,,,,,,
2025-07-15,,HEALTHIETF,ETF - Healthcare,151.34,,143.04,144.39,,5.8,4.81,28,27,1,NO,5.31,25,,,,,,
2025-07-15,,PHARMABEES,ETF - Pharma,23.17,,21.94,22.11,,5.61,4.79,46,31,2,NO,5.2,26,,,,,,
2025-07-15,,MAKEINDIA,ETF - Manufacturing,146.99,,136.33,143.6,,7.82,2.36,34,19,21,NO,5.09,27,,,,,,
2025-07-15,,COMMOIETF,ETF - Commodities,90.6,,85.3,87.4,,6.21,3.66,18,26,6,NO,4.94,28,,,,,,
2025-07-15,,GROWWEV,ETF - EV and New Age Automotive,29.45,,27.44,28.95,,7.33,1.73,25,22,29,NO,4.53,29,,,,,,
2025-07-15,,INFRAIETF,ETF - Infrastructure,95.29,,90.09,92.36,,5.77,3.17,29,30,9,NO,4.47,30,,,,,,
2025-07-15,,AONETOTAL,ETF - Top 750,11.82,,11.03,11.62,,7.16,1.72,15,23,30,NO,4.44,31,,,,,,
2025-07-15,,AUTOBEES,ETF - Auto,244.68,,231.32,237.8,,5.78,2.89,16,29,13,NO,4.33,32,,,,,,
2025-07-15,,ABSLPSE,ETF - PSE,10.24,,9.58,10.09,,6.89,1.49,13,25,32,NO,4.19,33,,,,,,
2025-07-15,,OILIETF,ETF - Oil and Gas,11.9,,11.32,11.57,,5.12,2.85,45,32,15,NO,3.99,34,,,,,,
2025-07-15,,MOMENTUM50,ETF - Top 500,53.41,,49.33,53.86,,8.27,-0.84,41,15,44,NO,3.72,35,,,,,,
2025-07-15,,MOM30IETF,ETF - Top 200,31.73,,29.64,31.83,,7.05,-0.31,40,24,43,NO,3.37,36,,,,,,
2025-07-15,,BFSI,ETF - Fin Services,27.75,,26.6,27.16,,4.32,2.17,17,38,23,NO,3.25,37,,,,,,
2025-07-15,,PVTBANIETF,ETF - Pvt Bank,28.19,,27.0,27.67,,4.41,1.88,47,37,26,NO,3.14,38,,,,,,
2025-07-15,,LOWVOLIETF,ETF - Top 100,22.09,,21.24,21.6,,4.0,2.27,32,41,22,NO,3.14,39,,,,,,
2025-07-15,,ESG,ETF - Nifty 100 ESG Sector Leaders,42.89,,41.22,42.05,,4.05,2.0,22,40,25,NO,3.02,40,,,,,,
2025-07-15,,CONSUMBEES,ETF - Consumption,130.0,,125.82,126.63,,3.32,2.66,19,43,16,NO,2.99,41,,,,,,
2025-07-15,,HDFCGROWTH,ETF - Nifty Growth Sectors 15,120.24,,115.81,117.84,,3.83,2.04,27,42,24,NO,2.93,42,,,,,,
2025-07-15,,MSCIINDIA,ETF - MSCI India Index,29.99,,28.7,29.63,,4.49,1.21,43,36,33,NO,2.85,43,,,,,,
2025-07-15,,DIVOPPBEES,ETF - Dividend Opportunities 50,79.31,,75.89,79.04,,4.51,0.34,21,35,37,NO,2.42,44,,,,,,
2025-07-15,,FMCGIETF,ETF - FMCG,60.01,,59.94,58.21,,0.12,3.09,24,48,10,NO,1.6,45,,,,,,
2025-07-15,,TOP10ADD,ETF - Top 10,98.64,,96.16,98.45,,2.58,0.19,49,44,40,NO,1.39,46,,,,,,
2025-07-15,,LIQUIDCASE,ETF - Liquid Assets,109.49,,108.41,109.07,,1.0,0.39,31,46,36,NO,0.69,47,,,,,,
2025-07-15,,LTGILTBEES,ETF - Fixed Income,28.89,,28.66,28.87,,0.8,0.07,33,47,41,NO,0.44,48,,,,,,
2025-07-15,,ITBEES,ETF - IT,40.64,,38.67,42.77,,5.09,-4.98,30,33,49,NO,0.06,49,,,,,,
2025-07-16,,SILVERBEES,ETF - SILVER,107.79,90.03,92.78,106.23,19.73,16.18,1.47,2,5,34,YES,12.46,1,YES,,,,,
2025-07-16,,GOLDBEES,ETF - GOLD,81.35,61.68,81.28,82.79,31.89,0.09,-1.74,1,49,46,YES,10.08,2,YES,,,,,
2025-07-16,,HDFCSML250,ETF - SmallCap,180.91,177.13,154.1,172.31,2.13,17.4,4.99,7,3,2,YES,8.17,3,,,,,,
2025-07-16,,PSUBNKBEES,ETF - PSU Bank,81.13,80.88,69.55,76.77,0.31,16.65,5.68,8,4,1,YES,7.55,4,,,,,,
2025-07-16,,BANKBEES,ETF - Bank,588.43,536.15,558.51,572.3,9.75,5.36,2.82,4,31,17,YES,5.98,5,,,,,,
2025-07-16,,TNIDETF,ETF - Digital,93.56,87.67,86.98,93.11,6.72,7.56,0.48,5,15,38,YES,4.92,6,YES,,,,,
2025-07-16,,GILT5YBEES,ETF - Fixed Income,62.64,56.54,61.84,62.46,10.79,1.29,0.29,3,45,41,YES,4.12,7,,,,,,
2025-07-16,,NIFTYBEES,ETF - Top 50,283.64,270.75,272.79,278.24,4.76,3.98,1.94,6,40,28,YES,3.56,8,,,,,,
2025-07-16,,MNC,ETF - MNC,29.63,31.48,27.6,28.69,-5.88,7.36,3.28,10,17,11,YES,1.58,9,,,,,,
2025-07-16,,JUNIORBEES,ETF - Next 50,737.36,789.21,686.31,715.39,-6.57,7.44,3.07,11,16,13,YES,1.31,10,,,,,,
2025-07-16,,ICICIB22,ETF - Bharat 22 Index,110.24,117.05,105.28,109.17,-5.82,4.71,0.98,9,33,36,YES,-0.04,11,YES,,,,,
2025-07-16,,CPSEETF,ETF - CPSE,93.43,101.28,87.53,92.69,-7.75,6.74,0.8,12,22,37,YES,-0.07,12,YES,,,,,
2025-07-16,,MOCAPITAL,ETF - Capital Markets,46.58,,37.36,44.58,,24.68,4.49,38,1,5,NO,14.58,13,,,,,,
2025-07-16,,MODEFENCE,ETF - Defence,92.68,,76.31,97.32,,21.45,-4.77,39,2,49,NO,8.34,14,,,,,,
2025-07-16,,SELECTIPO,ETF - BSE Select IPO,49.56,,44.24,47.59,,12.03,4.14,48,9,6,NO,8.08,15,,,,,,
2025-07-16,,ALPHA,ETF - Alpha,51.07,,45.52,50.16,,12.19,1.81,14,8,30,NO,7.0,16,,,,,,
2025-07-16,,MID150BEES,ETF - MidCap,226.56,,204.6,220.04,,10.73,2.96,36,11,16,NO,6.85,17,,,,,,
2025-07-16,,MIDSMALL,ETF - MidSmallCap,50.87,,45.89,50.05,,10.85,1.64,37,10,32,NO,6.25,18,,,,,,
2025-07-16,,GROWWRAIL,ETF - Railways PSU,38.14,,33.97,38.14,,12.28,0.0,26,7,42,NO,6.14,19,,,,,,
2025-07-16,,FINIETF,ETF - Fin Services Ex-Bank,30.71,,27.93,30.08,,9.95,2.09,23,12,25,NO,6.02,20,,,,,,
2025-07-16,,MOREALTY,ETF - Realty,98.62,,86.42,100.87,,14.12,-2.23,42,6,47,NO,5.94,21,,,,,,
2025-07-16,,MULTICAP,ETF - Multicap,16.52,,15.19,16.04,,8.76,2.99,44,14,15,NO,5.87,22,,,,,,
2025-07-16,,METALIETF,ETF - Metal,9.39,,8.61,9.16,,9.06,2.51,35,13,20,NO,5.79,23,,,,,,
2025-07-16,,PHARMABEES,ETF - Pharma,23.13,,21.86,22.06,,5.81,4.85,46,26,3,NO,5.33,24,,,,,,
2025-07-16,,HEALTHIETF,ETF - Healthcare,150.36,,142.12,143.54,,5.8,4.75,28,27,4,NO,5.27,25,,,,,,
2025-07-16,,CONSUMER,ETF - New Age Consumption,11.76,,10.96,11.44,,7.3,2.8,20,18,18,NO,5.05,26,,,,,,
2025-07-16,,COMMOIETF,ETF - Commodities,90.54,,85.59,87.18,,5.78,3.85,18,28,8,NO,4.82,27,,,,,,
2025-07-16,,INFRAIETF,ETF - Infrastructure,95.41,,90.17,92.04,,5.81,3.66,29,25,9,NO,4.74,28,,,,,,
2025-07-16,,MAKEINDIA,ETF - Manufacturing,146.73,,137.14,143.35,,6.99,2.36,34,19,22,NO,4.68,29,,,,,,
2025-07-16,,AONETOTAL,ETF - Top 750,11.88,,11.11,11.6,,6.93,2.41,15,20,21,NO,4.67,30,,,,,,
2025-07-16,,OILIETF,ETF - Oil and Gas,11.92,,11.35,11.51,,5.02,3.56,45,32,10,NO,4.29,31,,,,,,
2025-07-16,,GROWWEV,ETF - EV and New Age Automotive,29.48,,27.84,28.92,,5.89,1.94,25,24,29,NO,3.91,32,,,,,,
2025-07-16,,ABSLPSE,ETF - PSE,10.23,,9.65,10.05,,6.01,1.79,13,23,31,NO,3.9,33,,,,,,
2025-07-16,,AUTOBEES,ETF - Auto,245.53,,235.37,238.11,,4.32,3.12,16,37,12,NO,3.72,34,,,,,,
2025-07-16,,LOWVOLIETF,ETF - Top 100,22.13,,21.19,21.58,,4.44,2.55,32,36,19,NO,3.49,35,,,,,,
2025-07-16,,CONSUMBEES,ETF - Consumption,130.47,,125.72,126.64,,3.78,3.02,19,42,14,NO,3.4,36,,,,,,
2025-07-16,,MSCIINDIA,ETF - MSCI India Index,30.07,,28.79,29.48,,4.45,2.0,43,35,27,NO,3.22,37,,,,,,
2025-07-16,,ESG,ETF - Nifty 100 ESG Sector Leaders,42.9,,41.19,41.94,,4.15,2.29,22,38,24,NO,3.22,38,,,,,,
2025-07-16,,BFSI,ETF - Fin Services,27.74,,26.65,27.11,,4.09,2.32,17,39,23,NO,3.21,39,,,,,,
2025-07-16,,MOMENTUM50,ETF - Top 500,53.4,,49.96,53.78,,6.89,-0.71,41,21,45,NO,3.09,40,,,,,,
2025-07-16,,HDFCGROWTH,ETF - Nifty Growth Sectors 15,120.85,,116.24,118.4,,3.97,2.07,27,41,26,NO,3.02,41,,,,,,
2025-07-16,,DIVOPPBEES,ETF - Dividend Opportunities 50,79.47,,75.91,78.45,,4.69,1.3,21,34,35,NO,2.99,42,,,,,,
2025-07-16,,PVTBANIETF,ETF - Pvt Bank,28.21,,27.19,27.76,,3.75,1.62,47,43,33,NO,2.69,43,,,,,,
2025-07-16,,MOM30IETF,ETF - Top 200,31.66,,29.95,31.81,,5.71,-0.47,40,29,44,NO,2.62,44,,,,,,
2025-07-16,,FMCGIETF,ETF - FMCG,60.31,,59.64,58.01,,1.12,3.96,24,46,7,NO,2.54,45,,,,,,
2025-07-16,,TOP10ADD,ETF - Top 10,98.47,,96.34,98.11,,2.21,0.37,49,44,40,NO,1.29,46,,,,,,
2025-07-16,,ITBEES,ETF - IT,41.0,,38.79,42.41,,5.7,-3.32,30,30,48,NO,1.19,47,,,,,,
2025-07-16,,LIQUIDCASE,ETF - Liquid Assets,109.5,,108.41,109.08,,1.01,0.39,31,47,39,NO,0.7,48,,,,,,
2025-07-16,,LTGILTBEES,ETF - Fixed Income,28.89,,28.66,28.89,,0.8,0.0,33,48,43,NO,0.4,49,,,,,,
2025-07-17,,SILVERBEES,ETF - SILVER,107.14,89.61,92.59,104.13,19.56,15.71,2.89,2,6,21,YES,12.72,1,YES,,,,,
2025-07-17,,GOLDBEES,ETF - GOLD,81.16,61.89,80.94,82.79,31.14,0.27,-1.97,1,49,47,YES,9.81,2,YES,,,,,
2025-07-17,,HDFCSML250,ETF - SmallCap,181.38,177.51,152.12,169.21,2.18,19.23,7.19,7,3,1,YES,9.54,3,,,,,,
2025-07-17,,PSUBNKBEES,ETF - PSU Bank,80.57,80.49,68.43,75.2,0.1,17.74,7.14,8,5,2,YES,8.33,4,,,,,,
2025-07-17,,BANKBEES,ETF - Bank,585.28,535.51,556.76,570.08,9.29,5.12,2.67,4,37,28,YES,5.69,5,,,,,,
2025-07-17,,GILT5YBEES,ETF - Fixed Income,62.69,56.5,61.8,62.42,10.96,1.44,0.43,3,46,42,YES,4.28,6,,,,,,
2025-07-17,,TNIDETF,ETF - Digital,92.61,89.67,85.69,92.02,3.28,8.08,0.64,6,20,41,YES,4.0,7,YES,,,,,
2025-07-17,,NIFTYBEES,ETF - Top 50,282.83,271.94,271.04,277.91,4.0,4.35,1.77,5,40,35,YES,3.37,8,,,,,,
2025-07-17,,MNC,ETF - MNC,29.71,31.31,27.29,28.44,-5.11,8.87,4.47,9,17,10,YES,2.74,9,,,,,,
2025-07-17,,JUNIORBEES,ETF - Next 50,736.39,786.17,672.17,705.55,-6.33,9.55,4.37,11,15,12,YES,2.53,10,,,,,,
2025-07-17,,CPSEETF,ETF - CPSE,93.32,101.34,86.53,92.04,-7.91,7.85,1.39,12,22,37,YES,0.44,11,YES,,,,,
2025-07-17,,ICICIB22,ETF - Bharat 22 Index,109.93,116.63,104.26,108.27,-5.74,5.44,1.53,10,33,36,YES,0.41,12,YES,,,,,
2025-07-17,,MOCAPITAL,ETF - Capital Markets,46.54,,36.93,43.65,,26.02,6.62,38,1,3,NO,16.32,13,,,,,,
2025-07-17,,SELECTIPO,ETF - BSE Select IPO,49.67,,43.51,46.88,,14.16,5.95,48,7,4,NO,10.05,14,,,,,,
2025-07-17,,MOREALTY,ETF - Realty,99.8,,84.54,99.0,,18.05,0.81,42,4,40,NO,9.43,15,,,,,,
2025-07-17,,MID150BEES,ETF - MidCap,226.56,,200.99,216.67,,12.72,4.56,36,10,8,NO,8.64,16,,,,,,
2025-07-17,,MODEFENCE,ETF - Defence,91.73,,75.62,95.71,,21.3,-4.16,39,2,49,NO,8.57,17,,,,,,
2025-07-17,,GROWWRAIL,ETF - Railways PSU,38.12,,33.42,37.19,,14.06,2.5,26,8,29,NO,8.28,18,,,,,,
2025-07-17,,METALIETF,ETF - Metal,9.44,,8.44,9.05,,11.85,4.31,35,11,13,NO,8.08,19,,,,,,
2025-07-17,,ALPHA,ETF - Alpha,50.89,,44.92,49.48,,13.29,2.85,14,9,24,NO,8.07,20,,,,,,
2025-07-17,,FINIETF,ETF - Fin Services Ex-Bank,30.51,,27.37,29.6,,11.47,3.07,23,12,19,NO,7.27,21,,,,,,
2025-07-17,,MULTICAP,ETF - Multicap,16.53,,14.99,15.89,,10.27,4.03,44,14,14,NO,7.15,22,,,,,,
2025-07-17,,MIDSMALL,ETF - MidSmallCap,50.75,,45.77,49.27,,10.88,3.0,37,13,20,NO,6.94,23,,,,,,
2025-07-17,,HEALTHIETF,ETF - Healthcare,150.7,,139.84,142.33,,7.77,5.88,28,23,5,NO,6.82,24,,,,,,
2025-07-17,,PHARMABEES,ETF - Pharma,23.17,,21.58,21.89,,7.37,5.85,46,27,6,NO,6.61,25,,,,,,
2025-07-17,,COMMOIETF,ETF - Commodities,90.75,,84.38,86.5,,7.55,4.91,18,24,7,NO,6.23,26,,,,,,
2025-07-17,,CONSUMER,ETF - New Age Consumption,11.74,,10.76,11.37,,9.11,3.25,20,16,17,NO,6.18,27,,,,,,
2025-07-17,,MAKEINDIA,ETF - Manufacturing,146.81,,135.15,142.18,,8.63,3.26,34,18,16,NO,5.94,28,,,,,,
2025-07-17,,AONETOTAL,ETF - Top 750,11.86,,10.99,11.47,,7.92,3.4,15,21,15,NO,5.66,29,,,,,,
2025-07-17,,OILIETF,ETF - Oil and Gas,11.93,,11.16,11.43,,6.9,4.37,45,28,11,NO,5.64,30,,,,,,
2025-07-17,,GROWWEV,ETF - EV and New Age Automotive,29.56,,27.51,28.73,,7.45,2.89,25,25,22,NO,5.17,31,,,,,,
2025-07-17,,ABSLPSE,ETF - PSE,10.2,,9.5,9.93,,7.37,2.72,13,26,26,NO,5.04,32,,,,,,
2025-07-17,,INFRAIETF,ETF - Infrastructure,94.8,,89.16,91.9,,6.33,3.16,29,31,18,NO,4.74,33,,,,,,
2025-07-17,,AUTOBEES,ETF - Auto,245.96,,230.74,239.12,,6.6,2.86,16,30,23,NO,4.73,34,,,,,,
2025-07-17,,LOWVOLIETF,ETF - Top 100,22.09,,20.96,21.51,,5.39,2.7,32,34,27,NO,4.04,35,,,,,,
2025-07-17,,CONSUMBEES,ETF - Consumption,130.22,,123.69,126.77,,5.28,2.72,19,36,25,NO,4.0,36,,,,,,
2025-07-17,,MSCIINDIA,ETF - MSCI India Index,29.94,,28.29,29.32,,5.83,2.11,43,32,32,NO,3.97,37,,,,,,
2025-07-17,,MOMENTUM50,ETF - Top 500,53.08,,49.11,53.24,,8.08,-0.3,41,19,46,NO,3.89,38,,,,,,
2025-07-17,,MOM30IETF,ETF - Top 200,31.48,,29.47,31.21,,6.82,0.87,40,29,39,NO,3.84,39,,,,,,
2025-07-17,,DIVOPPBEES,ETF - Dividend Opportunities 50,79.23,,75.19,77.75,,5.37,1.9,21,35,34,NO,3.64,40,,,,,,
2025-07-17,,HDFCGROWTH,ETF - Nifty Growth Sectors 15,120.48,,114.73,117.93,,5.01,2.16,27,38,31,NO,3.59,41,,,,,,
2025-07-17,,FMCGIETF,ETF - FMCG,60.45,,59.05,57.82,,2.37,4.55,24,44,9,NO,3.46,42,,,,,,
2025-07-17,,ESG,ETF - Nifty 100 ESG Sector Leaders,42.79,,40.92,41.96,,4.57,1.98,22,39,33,NO,3.27,43,,,,,,
2025-07-17,,BFSI,ETF - Fin Services,27.6,,26.55,27.0,,3.95,2.22,17,42,30,NO,3.09,44,,,,,,
2025-07-17,,PVTBANIETF,ETF - Pvt Bank,28.07,,27.1,27.71,,3.58,1.3,47,43,38,NO,2.44,45,,,,,,
2025-07-17,,TOP10ADD,ETF - Top 10,98.09,,96.08,98.36,,2.09,-0.27,49,45,45,NO,0.91,46,,,,,,
2025-07-17,,LTGILTBEES,ETF - Fixed Income,28.92,,28.59,28.8,,1.15,0.42,33,47,43,NO,0.79,47,,,,,,
2025-07-17,,LIQUIDCASE,ETF - Liquid Assets,109.52,,108.44,109.1,,1.0,0.38,31,48,44,NO,0.69,48,,,,,,
2025-07-17,,ITBEES,ETF - IT,40.47,,38.81,41.96,,4.28,-3.55,30,41,48,NO,0.36,49,,,,,,
2025-07-18,,SILVERBEES,ETF - SILVER,109.11,89.4,93.03,103.31,22.05,17.28,5.61,2,4,1,YES,14.98,1,YES,,,,,
2025-07-18,,GOLDBEES,ETF - GOLD,81.73,61.92,80.8,82.23,31.99,1.15,-0.61,1,48,40,YES,10.85,2,YES,,,,,
2025-07-18,,HDFCSML250,ETF - SmallCap,179.79,177.97,151.62,170.24,1.02,18.58,5.61,7,3,2,YES,8.4,3,,,,,,
2025-07-18,,PSUBNKBEES,ETF - PSU Bank,79.85,82.68,69.51,76.58,-3.42,14.88,4.27,8,6,5,YES,5.24,4,,,,,,
2025-07-18,,BANKBEES,ETF - Bank,580.73,538.03,549.13,576.73,7.94,5.75,0.69,4,32,28,YES,4.79,5,,,,,,
2025-07-18,,GILT5YBEES,ETF - Fixed Income,62.73,56.53,61.75,62.4,10.97,1.59,0.53,3,46,32,YES,4.36,6,,,,,,
2025-07-18,,TNIDETF,ETF - Digital,92.28,90.09,85.53,93.47,2.43,7.89,-1.27,6,22,44,YES,3.02,7,YES,,,,,
2025-07-18,,NIFTYBEES,ETF - Top 50,281.43,273.09,268.49,281.5,3.05,4.82,-0.02,5,39,38,YES,2.62,8,,,,,,
2025-07-18,,MNC,ETF - MNC,29.68,31.54,27.26,28.63,-5.9,8.88,3.67,9,17,6,YES,2.22,9,,,,,,
2025-07-18,,JUNIORBEES,ETF - Next 50,731.7,792.29,670.15,714.94,-7.65,9.18,2.34,10,15,14,YES,1.29,10,,,,,,
2025-07-18,,CPSEETF,ETF - CPSE,92.75,102.92,86.29,93.52,-9.88,7.49,-0.82,12,25,41,YES,-1.07,11,YES,,,,,
2025-07-18,,ICICIB22,ETF - Bharat 22 Index,109.05,118.22,104.15,109.53,-7.76,4.7,-0.44,11,40,39,YES,-1.16,12,YES,,,,,
2025-07-18,,MOCAPITAL,ETF - Capital Markets,46.28,,36.4,45.07,,27.14,2.68,38,1,13,NO,14.91,13,,,,,,
2025-07-18,,MOREALTY,ETF - Realty,99.74,,82.5,101.16,,20.9,-1.4,42,2,45,NO,9.75,14,,,,,,
2025-07-18,,SELECTIPO,ETF - BSE Select IPO,49.31,,43.14,47.72,,14.3,3.33,48,8,10,NO,8.82,15,,,,,,
2025-07-18,,METALIETF,ETF - Metal,9.48,,8.43,9.15,,12.46,3.61,35,10,7,NO,8.03,16,,,,,,
2025-07-18,,MID150BEES,ETF - MidCap,225.26,,201.82,219.23,,11.61,2.75,36,12,12,NO,7.18,17,,,,,,
2025-07-18,,GROWWRAIL,ETF - Railways PSU,37.75,,33.02,37.75,,14.32,0.0,26,7,37,NO,7.16,18,,,,,,
2025-07-18,,FINIETF,ETF - Fin Services Ex-Bank,30.44,,27.09,30.18,,12.37,0.86,23,11,26,NO,6.61,19,,,,,,
2025-07-18,,ALPHA,ETF - Alpha,50.36,,44.7,50.08,,12.66,0.56,14,9,30,NO,6.61,20,,,,,,
